"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NRFJBUS","199913","2312.968","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200013","2008.613","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200113","1647.995","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200213","1959.93","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200313","2028.245","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200413","1969.156","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200513","2000.587","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200613","2156.501","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200713","1928.116","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200813","2106.766","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","200913","2315.494","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201013","2370.736","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201113","2902.933","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201213","2704.695","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201313","2876.628","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201413","2962.546","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201513","2922.479","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201613","3291.193","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201713","3758.117","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201813","3839.386","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRFJBUS","201913","3967.687","8","Noncombustible Renewable Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"NRTCBUS","194913","1424.722","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195013","1415.411","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195113","1423.795","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195213","1465.812","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195313","1412.859","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195413","1359.772","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195513","1359.844","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195613","1434.711","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195713","1515.613","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195813","1591.967","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","195913","1548.465","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196013","1608.334","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196113","1657.464","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196213","1817.202","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196313","1773.115","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196413","1888.446","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196513","2061.055","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196613","2063.477","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196713","2349.964","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196813","2353.161","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","196913","2654.405","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197013","2639.059","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197113","2829.89","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197213","2878.944","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197313","2881.87","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197413","3202.19","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197513","3188.386","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197613","3013.778","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197713","2370.634","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197813","2967.834","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","197913","2970.948","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198013","2952.843","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198113","2817.406","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198213","3316.185","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198313","3591.198","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198413","3466.744","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198513","3067.784","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198613","3179.046","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198713","2746.923","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198813","2440.706","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","198913","3075.301","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199013","3304.912","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199113","3285.988","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199213","2888.878","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199313","3173.463","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199413","2959.608","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199513","3458.226","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199613","3855.588","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199713","3908.902","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199813","3563.805","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","199913","3550.456","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200013","3096.007","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200113","2537.61","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200213","3025.495","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200313","3137.689","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200413","3066.654","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200513","3119.626","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200613","3374.729","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200713","3038.286","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200813","3323.297","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","200913","3668.315","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201013","3761.229","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201113","4595.228","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201213","4339.314","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201313","4602.271","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201413","4746.151","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201513","4737.186","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201613","5348.009","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201713","6097.175","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201813","6269.88","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
"NRTCBUS","201913","6475.795","9","Noncombustible Renewable Energy Consumption","Trillion Btu"
